path,exists,size_bytes,sha256,evidence_label,paper_use,notes
results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/complexity.json,true,565,9e18d00e2863c328a7ddcb80d72d86fe792ad3eedae7b5c4140508a320f00fee,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for tfcnn_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/latency.json,true,1439,59cee8a5f70a53f451b2d0a6a28b33ad497ea4e1ba0f16adbe140f51b9b66c6c,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for tfcnn_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/training_summary.json,true,350,099cf8b65d19aa6ce3c1667cdceabe0372e4c048ceaf4542932f5534b42dc3c8,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for tfcnn_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/config_resolved.yaml,true,1032,6b937c940314616ac2b8c07a2de937b0dc0c09271753c45e2eead347d9345a77,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/metrics_test.json,true,503,9f24f6dc78f3b7d9b11aa701ad6a75f32ee26970c4717283b812318ee4284558,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/metrics_per_snr.csv,true,2504,0fb98cc3a6524f5010a3ddee8d104b83256cae4e015301fa3b93c08e66a63f75,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/metrics_per_class.csv,true,961,06e8dec2de82cf471b69bd9e3f6ad685900a5f8c10e7695056b08a64cc4aca3b,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/predictions_test.csv,true,23685689,bbfe483cb86f64a0db7eef9e04be0769b65c48f17238725d9ac37d073039e0e0,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for fusion_iq_stft/seed_42; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/confusion_overall.csv,true,608,81e6915bdc4c89595d4c7ab184bf84073775cf140466bf6e237cb3efe07a0f28,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/confusion_low_snr.csv,true,583,0155e17ec26721a20b56bc24aff9e23749d3f765c81786de4565486aebb2bf57,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/complexity.json,true,618,dfe0eb2a844b0d1062f21cd154e82c695635988a6da9a4edb49975d61457b7a9,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/latency.json,true,1437,c92e56151dd376dcc7cd8a40a6d879208275b9a7bc547b9e42ecea0a06b66746,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/training_summary.json,true,354,604551a7577696c98d4c5d02d32d301738993b4a67e58c2743859f744adfe63c,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for fusion_iq_stft/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/config_resolved.yaml,true,1034,efed0856f9b5f4ee443c7c66f898af8136bc11379af829cc12a2aad96d08529a,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/metrics_test.json,true,503,bba1c410b785976058aa4a3b8ea6a5b7acfc676fa13aa4f812ac2ab0bb01c9b5,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/metrics_per_snr.csv,true,2653,3d76a79f549658fb69527610f4997df69beb7abbd0832002252330f7701ba368,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/metrics_per_class.csv,true,981,656f50a99be9abb40d2d79cad677becb035a6bae31bf1a8ffad5675a12c89e60,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/predictions_test.csv,true,23756411,b4d84991f2eae204684613358be03de0e3c211fdd8e4c973da9ef551ffbc0a1a,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for fusion_iq_stft/seed_2025; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/confusion_overall.csv,true,597,0fa37b780fea27d472f01de5260ec67da95a2d8492ec6495c447a3a7cecf0494,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/confusion_low_snr.csv,true,573,91545fc98d1a97e9eaf75807d2d7cedaf583dbc662bde159424a078e52700a1d,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/complexity.json,true,618,dfe0eb2a844b0d1062f21cd154e82c695635988a6da9a4edb49975d61457b7a9,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/latency.json,true,1435,be2029931c173efff665eda5591dab49603fc2ed471aed300bebfed5a988af6e,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/training_summary.json,true,354,6525f98dc6db63c77eb6b2baa6bdc04d4e5972ab2ef2bc93020e34c9e3c02496,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for fusion_iq_stft/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/config_resolved.yaml,true,1034,8d8df1316b8d83e268700743c60b54dadefc077c00b705facfe3c3cee476a6bd,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/metrics_test.json,true,504,b41bdc0f7c2be1e8fdd9b0c0e6fda5d5904ed29b05700736db8413b8a2e92710,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/metrics_per_snr.csv,true,2615,345e69b3c20447988604bcd3c804d37f10acc5b4b3328512f279ea93099bf3d0,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/metrics_per_class.csv,true,977,ef982036e913605c17f630449e034bd3072902e90d9edd529a8a9efe2a762171,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/predictions_test.csv,true,23764864,61bbbef558b1f0a089645e513de3b0ae53c15fc5424cce54b8f969eea082f66a,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for fusion_iq_stft/seed_3407; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/confusion_overall.csv,true,610,21010396a609c5111f194d57cc99241e1fa1e2058a288f343d99252b1cb07d07,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/confusion_low_snr.csv,true,588,eba42d7a864dd774bdb276aa341b0c12e834610b84bac9b9039b6e1ef8e3d0b9,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/complexity.json,true,618,dfe0eb2a844b0d1062f21cd154e82c695635988a6da9a4edb49975d61457b7a9,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/latency.json,true,1443,e574e35280c817d3e3e83f8f6b1e016c2e44c7ae54e8d3ede1192cc2d6f5e31f,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/fusion_iq_stft/seed_3407/training_summary.json,true,354,f57e0f3272d78089282517c1a6c9fc07b91b350d7f581f27165be70ab1a4e46b,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for fusion_iq_stft/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/config_resolved.yaml,true,1005,ea738905045c2a75cd2002cfafce0bf1c549fe3bda16ab1d6f03547d77f82f69,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/metrics_test.json,true,466,ec250ef0253fe4c4c905be06c5eaf7d5cd69cb1ae1ffb8ecc72d22db61ea562f,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/metrics_per_snr.csv,true,2384,cfb373fe06d6a48b3af6370bac25182765da49d47691b4ea8e44133a11ba3f5f,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/metrics_per_class.csv,true,863,268e0bb26f2473128af84b2963735656edd26389864aabeb79aec551be08b189,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/predictions_test.csv,true,23324847,e79395f8e00f4202d97428e7267f7389b33decf674e17701f662f2a10b76af55,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for cldnn/seed_42; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/confusion_overall.csv,true,594,004f5175c7f1319988df4ed4f11c2aa4929226bf93442d99fc3e57ebb649eea5,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/confusion_low_snr.csv,true,568,259bc5560e5696c5a5023387ab9786e05376a2e80a9f54e0f877cc2fd41030a0,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/complexity.json,true,553,3ad32135cd69e97699ea8b5431a7100b5edcd83f3c7422bee30599f1087b34fe,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/latency.json,true,1429,a320f62888b2a0150851460e824f5cfbb7cbd0fd775bf654504c834e85e4d09d,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_42/training_summary.json,true,345,9ecf0589b192bb5e4d0334d4a282193b4ed35dcf1d84bfac28dfe816a8410602,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for cldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/config_resolved.yaml,true,1007,48ac909a1415ec1ef6906b463f74a9d9c493da109a51bfa39ac0d3c95b2e8f5f,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/metrics_test.json,true,496,db745d2af777c0ab2002dd8578908b3d80bcb189e1a3c394cb0dba0418acd7d1,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/metrics_per_snr.csv,true,2467,14bfc153fee61343239e8b5590c54102225ad7249c0a7e80c7f57388880df44f,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/metrics_per_class.csv,true,877,c04d38d41f429df938f1d1df37eab2198d33c06fd444729d7ad72d1fcd47d323,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/predictions_test.csv,true,23385024,46ebdd276a8c4c2d647214405918850d2b60618dec368035e365bd06fbda7151,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for cldnn/seed_2025; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/confusion_overall.csv,true,600,9f8f5cc1883654db50b7c3894dd25e06f5bbbef6b323500d7ecf69e9d2b04b3b,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/confusion_low_snr.csv,true,575,079a241e6df1fb612af4f2c73b2a3e3d95b5c732816dd3c968803ae4def19e3f,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/complexity.json,true,553,3ad32135cd69e97699ea8b5431a7100b5edcd83f3c7422bee30599f1087b34fe,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/latency.json,true,1431,7a5a3faf418cc26aab8258b2e6a05ea315bd1b8a5842321f41acf0fd1d6773b0,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_2025/training_summary.json,true,347,c03424da6aa95c91d464cc6a39587a4e599209b3f1c450fcffa9ac95a06208d6,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for cldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/config_resolved.yaml,true,1007,41a526dbb7b82ae6ba25764c8488f707f02075cdf4a5b0559bf031d40d9b1145,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/metrics_test.json,true,474,263f98965ed5898a2f919f8fd112b3fb077bb31239b0918ca21afafc9dfa2591,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/metrics_per_snr.csv,true,2444,1c8c11e66d1af8c34eee665560e6e1cc9ea553211976bd6a77b6a4cbbb676f7f,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/metrics_per_class.csv,true,881,0fd21680c13a11bdd0d25b0b24dc57fce8c28f77dbe5a61cce035ec60f37759b,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/predictions_test.csv,true,23394349,345dc13d1ed76be4025c8bfa5ed92f73ec752f57edc0f72c10cef9eaf80eae97,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for cldnn/seed_3407; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/confusion_overall.csv,true,602,5e53fbb6d482fc99d882c3f1ea1f76a1b27bd0b9d2430be7531d01253419b4c3,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/confusion_low_snr.csv,true,580,fb5149985875e4b968a1afb3cbdeb9cf87ffd039ec6e631a0a1618eac580c837,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/complexity.json,true,553,3ad32135cd69e97699ea8b5431a7100b5edcd83f3c7422bee30599f1087b34fe,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/latency.json,true,1429,58f1b304864c9c0804bdbdd47ef1971f77ceab22a81dc5fb499342384105f99e,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/cldnn/seed_3407/training_summary.json,true,347,cf343a0c3c7c8f96505c58c6687ccb5048f0da305847aeca3fc4140b2addc6e4,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for cldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/config_resolved.yaml,true,1007,ceab8ee117b078a339000a6392066b05df5e4a4a05fabe8f244db61634d6d4f8,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/metrics_test.json,true,495,56d181f14933dc2bf6c44519607273ed081acc8f0594b0ca2a0f1a02e46cc0d9,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/metrics_per_snr.csv,true,2450,afeece8794b95ec8fd0caf7d0db44343ceddd53dd3bbc0f59c1a81d6cd3bf70c,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/metrics_per_class.csv,true,871,d0bdfe70310c6e284545dd41bb3cb0ef9c035c3b9798876e101968c11342f653,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/predictions_test.csv,true,23238738,5005b8b04bc4743ccfbcdf7815d58022964d95652431a04b8a157c8fd52094b7,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for mcldnn/seed_42; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/confusion_overall.csv,true,596,4346854a2ec23b8525cded35d94be8f251e488f42ed77a2ecb6bf6e76f352840,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/confusion_low_snr.csv,true,564,26057bc3dc1be7b7f0b8c943081dcdb235f8cc0bf85a679237d6c40e9608e325,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/complexity.json,true,554,1edacf80655932e28f09051c364966de29b6492dbde3e645e196875ba6f1b6a2,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/latency.json,true,1423,eddef04750b247fa8b956bc4e19ba64281f955ac2168e20aee44765ecea25fb8,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_42/training_summary.json,true,347,4992bdadb79722b0e06229b2c86564aa141dac1fb4bc76d100efcc53694bbeb5,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for mcldnn/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/config_resolved.yaml,true,1009,d9da0d868a49f6ee81aec25b397b4ca74860ec0c5d060b1f9aa53c409c29904c,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/metrics_test.json,true,504,28b2c6d44517827174e870a54afd01cab29839c30e16801e25c1a7df3c4e35e7,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/metrics_per_snr.csv,true,2534,1895b876e45c59f7329edd42f419779d88fee518fae7720767299ee60164ad4b,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/metrics_per_class.csv,true,857,0a9589ea65ac29ef3f16409cd256c6c03d94d6e78d3b7e564a218a4c370662c5,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/predictions_test.csv,true,23653299,ee4fd55412b5646d8dbe364984ea06cbdfee4c195d6307eee0906ad9d35c0a64,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for mcldnn/seed_2025; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/confusion_overall.csv,true,482,2adf2997015030ef861e9fe17ef2c9630974e437dbd3dd17691f4693ab5c74a5,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/confusion_low_snr.csv,true,482,937254968548d56c688b2ca6250daafe643c589588d5b27d6ca226da7037b6f1,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/complexity.json,true,554,1edacf80655932e28f09051c364966de29b6492dbde3e645e196875ba6f1b6a2,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/latency.json,true,1429,40a3208587c9dd772d5a7b405c2a9a42b30aa03b8de4f75a903f4b71d306ffe2,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_2025/training_summary.json,true,347,e844f3251d52274f9108f938139e4173103cddccb611f3d8d8d97721b395b6b3,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for mcldnn/seed_2025; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/config_resolved.yaml,true,1009,99d5549544a5dea6871cbb4a5207379cec2147cd1ea9cb5a3ce78e1c05af83d2,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/metrics_test.json,true,504,d10de731f4c573a728bfe85572f50cfe88b4b61ea8f8f2bddcb716fcba1790d0,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/metrics_per_snr.csv,true,2534,40305107acb02c1516266b2834dd8fd0010be657b85df2af98bea4c1d07c8f54,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/metrics_per_class.csv,true,857,576d470c988d2bff0bf8283692e593839602f245d270b9aeb430ca18c10e7b06,PROJECT_SUPPORTED,appendix_per_class_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/predictions_test.csv,true,23433971,e1f3e33d3a86b4d73c854dc28193893bcb6e7032074ea26e52193a1f6f636f09,PROJECT_SUPPORTED,paired_statistics_source_large_hash_or_archive,Stage 5A artifact for mcldnn/seed_3407; large file; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/confusion_overall.csv,true,482,10828dfeeb88775a8ba8ea1288c4c11d1bafc33a149e22c3248af596413dd152,PROJECT_SUPPORTED,appendix_confusion_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/confusion_low_snr.csv,true,482,2b9145d9a895115291e507370ef022921dd8c339167516edc7cd1450b0039609,PROJECT_SUPPORTED,low_snr_confusion_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/complexity.json,true,554,1edacf80655932e28f09051c364966de29b6492dbde3e645e196875ba6f1b6a2,PROJECT_SUPPORTED,complexity_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/latency.json,true,1427,4bd0d1db63df56cc5fc72bd2ef0144b1b97f41d2fb078dae1428da8263c934ae,CONTROLLED_LATENCY,controlled_cuda_latency_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/mcldnn/seed_3407/training_summary.json,true,347,a95fd571c2b26c71fd0d425edd8b4a769458eeecc6ca3808d8bb788e1976c686,PROJECT_SUPPORTED,training_audit_source,Stage 5A artifact for mcldnn/seed_3407; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/lwamcnet/seed_42/config_resolved.yaml,true,1011,2f35878cd9f9656324adfc388c557efc8d3a36742d449b388e2d6b230a0d76d6,PROJECT_SUPPORTED,run_reproducibility,Stage 5A artifact for lwamcnet/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/lwamcnet/seed_42/metrics_test.json,true,496,15e5bdaa29a0e857f288ccc1f3a9f680f9ff6dd9500479a4897d96ccadc1341e,PROJECT_SUPPORTED,main_metric_source,Stage 5A artifact for lwamcnet/seed_42; keep failed MCLDNN seeds
results/paper_stage2/rml2016a/lwamcnet/seed_42/metrics_per_snr.csv,true,2434,27d25288c28fe9c5670f948e8e126e787fb71e3895987c618aefd165f57dc64f,PROJECT_SUPPORTED,per_snr_curve_table_source,Stage 5A artifact for lwamcnet/seed_42; keep failed MCLDNN seeds
